Sensor Name, Location, Insect Type, Capture Timestamp (UTC), Temperature (C), Humidity (%), Lat, Lng
FS-322, USDA, NOW, 2020-07-09T03:50:04.6650000, 21.12, 79.78, , 
FS-322, USDA, NOW, 2020-07-10T13:12:10.0340000, 14.67, 78.21, , 
FS-322, USDA, NOW, 2020-07-11T13:19:40.1270000, 16.65, 76.76, , 
FS-322, USDA, NOW, 2020-07-12T09:11:49.0380000, 21.81, 48.97, , 
FS-322, USDA, NOW, 2020-07-12T09:14:35.2880000, 21.83, 48.81, , 
FS-322, USDA, NOW, 2020-07-12T13:23:13.1860000, 20.16, 60.36, , 
FS-322, USDA, NOW, 2020-07-13T13:23:09.8920000, 18.81, 63.46, , 
FS-322, USDA, NOW, 2020-07-14T04:38:18.6710000, 22.79, 54.44, , 
FS-322, USDA, NOW, 2020-07-14T04:40:35.1710000, 22.71, 53.86, , 
FS-322, USDA, NOW, 2020-07-14T13:29:45.3350000, 17.42, 72.12, , 
FS-322, USDA, NOW, 2020-07-14T13:34:50.1720000, 18.25, 69.58, , 
FS-322, USDA, NOW, 2020-07-15T04:18:11.4910000, 20.98, 73.35, , 
FS-322, USDA, NOW, 2020-07-16T09:58:51.1410000, 18.70, 76.99, , 
FS-322, USDA, NOW, 2020-07-16T13:34:30.8310000, 19.03, 80.35, , 
FS-322, USDA, NOW, 2020-07-17T13:32:22.8980000, 18.99, 75.89, , 
FS-322, USDA, NOW, 2020-07-18T13:22:59.8330000, 16.09, 85.72, , 
FS-322, USDA, NOW, 2020-07-19T13:37:29.7960000, 18.84, 78.08, , 
FS-322, USDA, NOW, 2020-07-19T13:51:25.4540000, 21.66, 69.12, , 
FS-322, USDA, NOW, 2020-07-20T12:26:20.3990000, 16.95, 86.69, , 
FS-322, USDA, NOW, 2020-07-20T13:32:24.9510000, 18.02, 83.50, , 
FS-322, USDA, NOW, 2020-07-21T13:30:51.3610000, 16.64, 83.07, , 
FS-322, USDA, NOW, 2020-07-21T13:36:10.8570000, 17.29, 80.48, , 
FS-322, USDA, NOW, 2020-07-22T08:27:04.3130000, 17.45, 81.38, , 
FS-322, USDA, NOW, 2020-07-22T13:32:27.7550000, 15.89, 83.10, , 
FS-322, USDA, NOW, 2020-07-22T13:40:12.9400000, 17.49, 77.02, , 
FS-322, USDA, NOW, 2020-07-23T05:10:30.3530000, 19.08, 59.17, , 
FS-322, USDA, NOW, 2020-07-23T13:29:05.0130000, 14.89, 90.93, , 
FS-322, USDA, NOW, 2020-07-23T13:35:49.5620000, 16.00, 86.29, , 
FS-322, USDA, NOW, 2020-07-23T13:49:52.2890000, 19.34, 74.03, , 
FS-322, USDA, NOW, 2020-07-23T13:52:28.3690000, 19.79, 71.17, , 
FS-322, USDA, NOW, 2020-07-24T13:24:15.5980000, 15.54, 86.53, , 
FS-322, USDA, NOW, 2020-07-24T13:35:37.9750000, 17.19, 80.58, , 
FS-322, USDA, NOW, 2020-07-24T13:38:20.7300000, 17.76, 78.23, , 
FS-322, USDA, NOW, 2020-07-25T13:39:30.5660000, 18.19, 76.51, , 
FS-322, USDA, NOW, 2020-07-25T13:49:37.8880000, 20.44, 70.26, , 
FS-322, USDA, NOW, 2020-07-27T11:39:15.5440000, 16.71, 85.38, , 
FS-322, USDA, NOW, 2020-07-27T13:39:23.8330000, 18.69, 72.61, , 
FS-322, USDA, NOW, 2020-07-28T13:35:10.4130000, 17.43, 79.91, , 
FS-322, USDA, NOW, 2020-07-28T13:38:17.4910000, 17.88, 78.09, , 
FS-322, USDA, NOW, 2020-07-28T13:41:41.6600000, 18.60, 76.65, , 
FS-322, USDA, NOW, 2020-07-28T13:52:42.0500000, 20.94, 70.24, , 
FS-322, USDA, NOW, 2020-07-28T13:57:15.9630000, 22.00, 67.47, , 
FS-322, USDA, NOW, 2020-07-29T13:21:55.4350000, 16.27, 85.03, , 
FS-322, USDA, NOW, 2020-07-29T13:31:57.6680000, 17.30, 81.96, , 
FS-322, USDA, NOW, 2020-07-29T13:37:39.3590000, 18.25, 79.59, , 
FS-322, USDA, NOW, 2020-07-29T13:41:29.0050000, 19.00, 77.18, , 
FS-322, USDA, NOW, 2020-07-29T13:48:44.4590000, 20.50, 72.39, , 
FS-322, USDA, NOW, 2020-07-30T13:29:41.3310000, 15.94, 84.12, , 
FS-322, USDA, NOW, 2020-07-30T13:37:15.4020000, 17.45, 78.79, , 
FS-322, USDA, NOW, 2020-07-30T13:41:44.2610000, 18.60, 74.35, , 
FS-322, USDA, NOW, 2020-07-30T13:46:55.9180000, 19.75, 70.07, , 
FS-322, USDA, NOW, 2020-07-31T13:29:10.2660000, 16.08, 86.77, , 
FS-322, USDA, NOW, 2020-07-31T13:42:07.0690000, 18.48, 79.37, , 
FS-322, USDA, NOW, 2020-07-31T13:44:42.6460000, 19.07, 77.06, , 
FS-322, USDA, NOW, 2020-08-01T13:22:17.5790000, 14.99, 80.94, , 
FS-322, USDA, NOW, 2020-08-01T13:37:57.5020000, 16.88, 76.39, , 
FS-322, USDA, NOW, 2020-08-02T13:22:47.1090000, 14.70, 83.35, , 
FS-322, USDA, NOW, 2020-08-03T13:25:44.2430000, 14.73, 72.08, , 
FS-322, USDA, NOW, 2020-08-03T13:29:45.7530000, 15.66, 73.07, , 
FS-322, USDA, NOW, 2020-08-03T13:34:46.7650000, 16.53, 73.16, , 
FS-322, USDA, NOW, 2020-08-03T13:42:57.0030000, 18.09, 65.26, , 
FS-322, USDA, NOW, 2020-08-03T13:46:07.5080000, 19.10, 63.47, , 
FS-322, USDA, NOW, 2020-08-03T13:51:53.7410000, 20.46, 59.67, , 
FS-322, USDA, NOW, 2020-08-04T13:37:55.7600000, 15.28, 84.33, , 
FS-322, USDA, NOW, 2020-08-04T13:44:20.8810000, 16.43, 80.25, , 
FS-322, USDA, NOW, 2020-08-04T13:46:41.9460000, 16.98, 78.99, , 
FS-322, USDA, NOW, 2020-08-04T13:48:44.6070000, 17.49, 77.25, , 
FS-322, USDA, NOW, 2020-08-04T13:56:16.2160000, 19.32, 70.33, , 
FS-322, USDA, NOW, 2020-08-05T13:28:52.2440000, 13.23, 87.74, , 
FS-322, USDA, NOW, 2020-08-05T13:37:38.2090000, 14.79, 82.57, , 
FS-322, USDA, NOW, 2020-08-05T13:43:39.0090000, 16.44, 77.22, , 
FS-322, USDA, NOW, 2020-08-05T13:51:59.2410000, 18.73, 69.31, , 
FS-322, USDA, NOW, 2020-08-05T13:58:38.3400000, 20.23, 64.36, , 
FS-322, USDA, NOW, 2020-08-06T13:44:16.5690000, 14.08, 86.96, , 
FS-322, USDA, NOW, 2020-08-06T13:46:28.0480000, 14.63, 85.64, , 
FS-322, USDA, NOW, 2020-08-06T13:50:08.9430000, 15.66, 83.00, , 
FS-322, USDA, NOW, 2020-08-06T13:55:28.6120000, 17.14, 76.42, , 
FS-322, USDA, NOW, 2020-08-07T13:32:15.1830000, 15.11, 92.18, , 
FS-322, USDA, NOW, 2020-08-07T13:36:04.8130000, 15.62, 90.55, , 
FS-322, USDA, NOW, 2020-08-07T13:43:57.7700000, 16.94, 86.72, , 
FS-322, USDA, NOW, 2020-08-07T13:47:00.7290000, 17.62, 83.76, , 
FS-322, USDA, NOW, 2020-08-07T13:51:04.0990000, 18.62, 79.54, , 
FS-322, USDA, NOW, 2020-08-08T13:35:17.9880000, 15.93, 87.83, , 
FS-322, USDA, NOW, 2020-08-08T13:44:36.1740000, 17.69, 81.45, , 
FS-322, USDA, NOW, 2020-08-08T13:48:43.2010000, 18.76, 76.53, , 
FS-322, USDA, NOW, 2020-08-08T13:59:06.9160000, 21.08, 67.36, , 
FS-322, USDA, NOW, 2020-08-09T04:55:01.2960000, 20.63, 83.63, , 
FS-322, USDA, NOW, 2020-08-09T07:40:53.6180000, 18.62, 85.61, , 
FS-322, USDA, NOW, 2020-08-09T13:50:57.2800000, 19.40, 73.12, , 
FS-322, USDA, NOW, 2020-08-10T04:09:13.8950000, 22.31, 85.13, , 
FS-322, USDA, NOW, 2020-08-10T13:36:30.5160000, 17.02, 87.22, , 
FS-322, USDA, NOW, 2020-08-10T13:38:44.4370000, 17.32, 86.49, , 
FS-322, USDA, NOW, 2020-08-10T13:44:46.4420000, 18.19, 83.29, , 
FS-322, USDA, NOW, 2020-08-11T03:39:44.1210000, 22.76, 81.54, , 
FS-322, USDA, NOW, 2020-08-11T13:42:19.8330000, 17.78, 86.85, , 
FS-322, USDA, NOW, 2020-08-12T03:34:59.9470000, 23.19, 84.19, , 
FS-322, USDA, NOW, 2020-08-12T10:54:57.3940000, 17.35, 93.29, , 
FS-322, USDA, NOW, 2020-08-12T13:44:35.6820000, 18.15, 86.24, , 
FS-322, USDA, NOW, 2020-08-12T13:50:39.2560000, 19.62, 80.85, , 
FS-322, USDA, NOW, 2020-08-13T07:09:46.6580000, 20.75, 80.23, , 
FS-322, USDA, NOW, 2020-08-13T10:43:59.3110000, 18.07, 79.94, , 
FS-322, USDA, NOW, 2020-08-13T10:46:53.0670000, 18.00, 81.70, , 
FS-322, USDA, NOW, 2020-08-14T03:49:02.6440000, 23.95, 78.79, , 
FS-322, USDA, NOW, 2020-08-15T12:42:28.5440000, 19.19, 81.17, , 
FS-322, USDA, NOW, 2020-08-15T13:31:00.5560000, 19.21, 81.15, , 
FS-322, USDA, NOW, 2020-08-15T13:56:26.8700000, 22.45, 75.89, , 
FS-322, USDA, NOW, 2020-08-17T13:57:23.3930000, 22.48, 79.96, , 
FS-322, USDA, NOW, 2020-08-18T10:05:59.9400000, 21.12, 88.80, , 
FS-322, USDA, NOW, 2020-08-19T08:02:38.2030000, 22.58, 88.91, , 
FS-322, USDA, NOW, 2020-08-19T09:11:38.8220000, 22.16, 83.30, , 
FS-322, USDA, NOW, 2020-08-19T11:43:19.5670000, 20.40, 91.32, , 
FS-322, USDA, NOW, 2020-08-21T03:10:38.4150000, 19.81, 74.80, , 
FS-322, USDA, NOW, 2020-08-22T10:24:36.4560000, 17.88, 89.46, , 
FS-322, USDA, NOW, 2020-08-22T10:48:41.7070000, 17.96, 88.29, , 
FS-322, USDA, NOW, 2020-08-23T11:04:43.8700000, 19.78, 89.44, , 
FS-322, USDA, NOW, 2020-08-26T06:23:29.0440000, 22.72, 85.27, , 
FS-322, USDA, NOW, 2020-08-27T13:50:33.6210000, 15.38, 88.10, , 
FS-322, USDA, NOW, 2020-08-27T13:56:09.8160000, 16.00, 86.49, , 
FS-322, USDA, NOW, 2020-08-29T06:48:21.8360000, 18.81, 69.90, , 
FS-322, USDA, NOW, 2020-08-29T13:03:45.9810000, 14.75, 85.75, , 
FS-322, USDA, NOW, 2020-08-30T03:16:49.5850000, 21.49, 84.79, , 
FS-322, USDA, NOW, 2020-08-30T08:50:09.5570000, 16.71, 82.06, , 
FS-322, USDA, NOW, 2020-08-30T12:35:04.9870000, 15.59, 82.68, , 
FS-322, USDA, NOW, 2020-08-31T12:49:23.5530000, 16.27, 86.34, , 
FS-322, USDA, NOW, 2020-08-31T12:54:30.0580000, 16.17, 87.76, , 
FS-322, USDA, NOW, 2020-09-02T04:13:04.8650000, 19.14, 89.10, , 
FS-322, USDA, NOW, 2020-09-02T04:51:29.6220000, 18.66, 89.16, , 
FS-322, USDA, NOW, 2020-09-05T13:08:31.2320000, 16.22, 88.60, , 
FS-322, USDA, NOW, 2020-09-06T02:14:06.0660000, 25.03, 79.41, , 
FS-322, USDA, NOW, 2020-09-06T06:50:35.0220000, 21.04, 80.23, , 
FS-322, USDA, NOW, 2020-09-06T11:27:13.2780000, 18.99, 83.77, , 
FS-322, USDA, NOW, 2020-09-07T10:35:33.7090000, 18.18, 90.69, , 
FS-322, USDA, NOW, 2020-09-07T11:44:38.0820000, 18.11, 89.83, , 
FS-322, USDA, NOW, 2020-09-07T12:23:15.3340000, 17.51, 90.81, , 
FS-322, USDA, NOW, 2020-09-08T12:54:11.1870000, 16.67, 89.87, , 
FS-396, USDA, NOW, 2020-07-07T13:48:10.8270000, 23.47, 35.56, , 
FS-396, USDA, NOW, 2020-07-09T13:15:03.6280000, 14.94, 79.58, , 
FS-396, USDA, NOW, 2020-07-09T13:34:57.9230000, 21.95, 56.10, , 
FS-396, USDA, NOW, 2020-07-09T13:40:35.4900000, 23.45, 51.23, , 
FS-396, USDA, NOW, 2020-07-13T13:33:54.1890000, 19.98, 66.80, , 
FS-396, USDA, NOW, 2020-07-15T13:42:35.3820000, 18.70, 74.09, , 
FS-396, USDA, NOW, 2020-07-16T13:39:46.7800000, 23.01, 66.82, , 
FS-396, USDA, NOW, 2020-07-16T13:45:28.8790000, 24.58, 61.38, , 
FS-396, USDA, NOW, 2020-07-16T13:51:00.1010000, 25.70, 57.61, , 
FS-396, USDA, NOW, 2020-07-17T13:32:41.0500000, 21.00, 72.49, , 
FS-396, USDA, NOW, 2020-07-17T13:38:43.5830000, 22.82, 66.20, , 
FS-396, USDA, NOW, 2020-07-18T13:40:19.7020000, 22.53, 64.53, , 
FS-396, USDA, NOW, 2020-07-18T13:44:46.2430000, 23.79, 59.78, , 
FS-396, USDA, NOW, 2020-07-18T13:50:10.3670000, 25.10, 55.50, , 
FS-396, USDA, NOW, 2020-07-19T13:25:04.5730000, 18.09, 82.61, , 
FS-396, USDA, NOW, 2020-07-19T13:50:38.4000000, 26.36, 54.16, , 
FS-396, USDA, NOW, 2020-07-20T13:20:43.0960000, 16.63, 91.51, , 
FS-396, USDA, NOW, 2020-07-20T13:22:44.0410000, 17.16, 89.42, , 
FS-396, USDA, NOW, 2020-07-21T13:29:06.8360000, 18.21, 77.61, , 
FS-396, USDA, NOW, 2020-07-24T13:28:04.7020000, 16.75, 82.36, , 
FS-396, USDA, NOW, 2020-07-24T13:36:55.1140000, 19.94, 71.10, , 
FS-396, USDA, NOW, 2020-07-24T13:53:46.0140000, 25.37, 53.43, , 
FS-396, USDA, NOW, 2020-07-26T13:32:17.9560000, 18.37, 80.14, , 
FS-396, USDA, NOW, 2020-07-28T13:34:27.2920000, 19.12, 75.55, , 
FS-396, USDA, NOW, 2020-07-29T13:36:01.6820000, 19.92, 72.39, , 
FS-396, USDA, NOW, 2020-07-29T13:45:43.2780000, 23.76, 60.49, , 
FS-396, USDA, NOW, 2020-07-30T13:57:19.5580000, 26.10, 48.00, , 
FS-396, USDA, NOW, 2020-08-01T13:53:00.5280000, 24.41, 49.95, , 
FS-396, USDA, NOW, 2020-08-04T13:37:18.7460000, 15.60, 86.65, , 
FS-396, USDA, NOW, 2020-08-04T13:57:34.9490000, 23.93, 55.73, , 
FS-396, USDA, NOW, 2020-08-05T13:51:16.2630000, 21.69, 61.11, , 
FS-396, USDA, NOW, 2020-08-06T13:41:59.7660000, 14.56, 82.14, , 
FS-396, USDA, NOW, 2020-08-08T13:43:53.2740000, 19.08, 76.91, , 
FS-396, USDA, NOW, 2020-08-08T13:57:35.2000000, 24.07, 57.97, , 
FS-396, USDA, NOW, 2020-08-09T11:26:19.5970000, 15.69, 91.71, , 
FS-396, USDA, NOW, 2020-08-09T11:46:35.8610000, 15.55, 91.22, , 
FS-396, USDA, NOW, 2020-08-09T12:19:47.1250000, 15.65, 90.89, , 
FS-396, USDA, NOW, 2020-08-09T12:25:21.9110000, 15.63, 89.57, , 
FS-396, USDA, NOW, 2020-08-09T12:39:57.9370000, 15.50, 87.43, , 
FS-396, USDA, NOW, 2020-08-09T12:47:07.3350000, 15.38, 87.92, , 
FS-396, USDA, NOW, 2020-08-11T12:46:48.3530000, 15.93, 90.53, , 
FS-396, USDA, NOW, 2020-08-12T13:40:26.6400000, 17.51, 89.64, , 
FS-396, USDA, NOW, 2020-08-12T13:49:50.2250000, 21.27, 74.96, , 
FS-396, USDA, NOW, 2020-08-13T12:44:18.7120000, 16.99, 90.04, , 
FS-396, USDA, NOW, 2020-08-13T12:48:59.0510000, 16.95, 89.79, , 
FS-396, USDA, NOW, 2020-08-13T12:51:29.6010000, 16.89, 89.71, , 
FS-396, USDA, NOW, 2020-08-14T12:36:52.0220000, 19.18, 89.58, , 
FS-396, USDA, NOW, 2020-08-14T12:41:20.0650000, 19.12, 89.97, , 
FS-396, USDA, NOW, 2020-08-14T12:45:08.1300000, 19.06, 90.23, , 
FS-396, USDA, NOW, 2020-08-14T12:49:07.7040000, 18.89, 89.86, , 
FS-396, USDA, NOW, 2020-08-14T12:51:15.0280000, 18.82, 89.90, , 
FS-396, USDA, NOW, 2020-08-14T12:53:42.5350000, 18.72, 89.72, , 
FS-396, USDA, NOW, 2020-08-15T13:44:41.3490000, 20.20, 81.72, , 
FS-396, USDA, NOW, 2020-08-16T12:50:45.4640000, 20.48, 97.75, , 
FS-396, USDA, NOW, 2020-08-17T12:01:40.9680000, 20.48, 94.52, , 
FS-396, USDA, NOW, 2020-08-17T12:56:26.5960000, 20.10, 88.57, , 
FS-396, USDA, NOW, 2020-08-24T12:13:25.1110000, 17.96, 95.30, , 
FS-396, USDA, NOW, 2020-08-28T13:50:57.6060000, 14.47, 88.53, , 
FS-396, USDA, NOW, 2020-08-31T12:50:30.3480000, 15.39, 91.36, , 
FS-396, USDA, NOW, 2020-09-05T11:49:19.2370000, 15.56, 93.31, , 
FS-396, USDA, NOW, 2020-09-05T11:55:19.2500000, 15.56, 93.29, , 
FS-396, USDA, NOW, 2020-09-17T09:02:30.5850000, 14.37, 95.48, , 
FS-396, USDA, NOW, 2020-09-17T09:05:55.1000000, 14.30, 95.29, , 
FS-396, USDA, NOW, 2020-09-17T09:10:59.6420000, 14.20, 95.35, , 
FS-396, USDA, NOW, 2020-09-17T11:46:49.7330000, 13.35, 97.38, , 
FS-396, USDA, NOW, 2020-09-17T12:59:49.1170000, 13.30, 96.90, , 
FS-396, USDA, NOW, 2020-09-17T13:03:23.7520000, 13.34, 97.29, , 
FS-396, USDA, NOW, 2020-09-17T13:06:43.1240000, 13.28, 97.16, , 
FS-396, USDA, NOW, 2020-09-17T13:13:08.8870000, 13.19, 96.83, , 
FS-326, USDA, NOW, 2020-07-10T13:18:44.7870000, 15.79, 73.16, , 
FS-326, USDA, NOW, 2020-07-10T13:24:10.2130000, 17.28, 68.61, , 
FS-326, USDA, NOW, 2020-07-10T13:26:14.8130000, 18.07, 66.20, , 
FS-326, USDA, NOW, 2020-07-10T13:30:06.7410000, 19.43, 62.25, , 
FS-326, USDA, NOW, 2020-07-10T13:34:32.2140000, 21.14, 57.59, , 
FS-326, USDA, NOW, 2020-07-10T13:40:49.0390000, 23.36, 50.52, , 
FS-326, USDA, NOW, 2020-07-11T13:19:41.0920000, 19.00, 66.32, , 
FS-326, USDA, NOW, 2020-07-11T13:22:27.8320000, 19.61, 65.13, , 
FS-326, USDA, NOW, 2020-07-11T13:30:46.7050000, 21.42, 58.61, , 
FS-326, USDA, NOW, 2020-07-11T13:36:57.5250000, 22.65, 55.15, , 
FS-326, USDA, NOW, 2020-07-12T13:13:15.8690000, 20.13, 59.32, , 
FS-326, USDA, NOW, 2020-07-12T13:16:59.5750000, 20.87, 57.64, , 
FS-326, USDA, NOW, 2020-07-12T13:25:47.5680000, 23.15, 49.49, , 
FS-326, USDA, NOW, 2020-07-12T13:31:01.4340000, 24.47, 46.78, , 
FS-326, USDA, NOW, 2020-07-12T13:36:16.5820000, 25.39, 45.72, , 
FS-326, USDA, NOW, 2020-07-13T13:24:07.2510000, 21.18, 55.33, , 
FS-326, USDA, NOW, 2020-07-13T13:29:46.8570000, 22.54, 51.98, , 
FS-326, USDA, NOW, 2020-07-13T13:34:33.8360000, 23.74, 48.79, , 
FS-326, USDA, NOW, 2020-07-13T13:37:14.1870000, 24.27, 48.14, , 
FS-326, USDA, NOW, 2020-07-14T13:13:41.8980000, 16.12, 73.32, , 
FS-326, USDA, NOW, 2020-07-14T13:20:19.6630000, 17.47, 70.07, , 
FS-326, USDA, NOW, 2020-07-14T13:28:26.8330000, 19.47, 64.15, , 
FS-326, USDA, NOW, 2020-07-14T13:32:35.8040000, 20.54, 61.29, , 
FS-326, USDA, NOW, 2020-07-14T13:38:06.9380000, 21.73, 57.66, , 
FS-326, USDA, NOW, 2020-07-14T13:44:30.6320000, 22.91, 55.36, , 
FS-326, USDA, NOW, 2020-07-15T13:26:47.1550000, 16.77, 74.80, , 
FS-326, USDA, NOW, 2020-07-15T13:29:35.8340000, 17.52, 72.56, , 
FS-326, USDA, NOW, 2020-07-15T13:33:05.6910000, 18.38, 70.27, , 
FS-326, USDA, NOW, 2020-07-15T13:36:41.1930000, 19.43, 67.40, , 
FS-326, USDA, NOW, 2020-07-16T13:23:48.4530000, 18.34, 81.70, , 
FS-326, USDA, NOW, 2020-07-16T13:33:35.8630000, 20.40, 74.44, , 
FS-326, USDA, NOW, 2020-07-16T13:36:40.0450000, 21.12, 72.26, , 
FS-326, USDA, NOW, 2020-07-16T13:39:35.5630000, 21.97, 69.41, , 
FS-326, USDA, NOW, 2020-07-17T13:33:44.4400000, 20.49, 69.43, , 
FS-326, USDA, NOW, 2020-07-17T13:38:54.8590000, 21.66, 66.72, , 
FS-326, USDA, NOW, 2020-07-17T13:41:00.6430000, 22.17, 62.75, , 
FS-326, USDA, NOW, 2020-07-18T13:33:16.0080000, 18.89, 76.41, , 
FS-326, USDA, NOW, 2020-07-18T13:35:34.9030000, 19.54, 74.58, , 
FS-326, USDA, NOW, 2020-07-18T13:39:42.1480000, 20.64, 70.31, , 
FS-326, USDA, NOW, 2020-07-18T13:41:56.4730000, 21.38, 68.31, , 
FS-326, USDA, NOW, 2020-07-18T13:46:34.0880000, 22.56, 63.92, , 
FS-326, USDA, NOW, 2020-07-19T13:32:29.4260000, 18.77, 77.97, , 
FS-326, USDA, NOW, 2020-07-19T13:36:35.1100000, 19.83, 74.22, , 
FS-326, USDA, NOW, 2020-07-20T13:44:09.5580000, 20.94, 73.23, , 
FS-326, USDA, NOW, 2020-07-20T13:46:54.6660000, 21.72, 71.55, , 
FS-326, USDA, NOW, 2020-07-20T13:54:07.2340000, 23.59, 65.50, , 
FS-326, USDA, NOW, 2020-07-21T13:38:44.1390000, 18.01, 77.41, , 
FS-326, USDA, NOW, 2020-07-21T13:47:41.9260000, 21.30, 66.99, , 
FS-326, USDA, NOW, 2020-07-21T13:58:51.0540000, 24.24, 55.47, , 
FS-326, USDA, NOW, 2020-07-22T13:30:21.0950000, 16.13, 80.47, , 
FS-326, USDA, NOW, 2020-07-22T13:32:29.7830000, 16.44, 79.71, , 
FS-326, USDA, NOW, 2020-07-22T13:35:02.8590000, 17.01, 77.10, , 
FS-326, USDA, NOW, 2020-07-22T13:38:32.5680000, 18.21, 73.12, , 
FS-326, USDA, NOW, 2020-07-22T13:48:21.7390000, 21.89, 60.75, , 
FS-326, USDA, NOW, 2020-07-23T13:32:42.6470000, 16.03, 84.50, , 
FS-326, USDA, NOW, 2020-07-23T13:35:51.0140000, 16.47, 83.77, , 
FS-326, USDA, NOW, 2020-07-23T13:39:06.9210000, 17.32, 81.20, , 
FS-326, USDA, NOW, 2020-07-23T13:44:11.5460000, 19.03, 74.74, , 
FS-326, USDA, NOW, 2020-07-23T13:48:13.0660000, 20.26, 69.67, , 
FS-326, USDA, NOW, 2020-07-24T13:24:17.6070000, 16.09, 83.48, , 
FS-326, USDA, NOW, 2020-07-24T13:35:32.0270000, 17.21, 79.48, , 
FS-326, USDA, NOW, 2020-07-24T13:37:38.9030000, 17.54, 78.32, , 
FS-326, USDA, NOW, 2020-07-24T13:40:42.0640000, 18.28, 76.08, , 
FS-326, USDA, NOW, 2020-07-24T13:43:29.8330000, 19.13, 73.39, , 
FS-326, USDA, NOW, 2020-07-24T13:49:51.4730000, 21.34, 66.84, , 
FS-326, USDA, NOW, 2020-07-25T13:36:44.2070000, 18.04, 75.14, , 
FS-326, USDA, NOW, 2020-07-25T13:45:37.3450000, 20.46, 68.91, , 
FS-326, USDA, NOW, 2020-07-25T13:47:56.2510000, 21.18, 65.70, , 
FS-326, USDA, NOW, 2020-07-26T13:35:11.0310000, 17.81, 78.73, , 
FS-326, USDA, NOW, 2020-07-27T13:39:21.2970000, 18.96, 71.51, , 
FS-326, USDA, NOW, 2020-07-28T13:35:39.9860000, 17.60, 78.92, , 
FS-326, USDA, NOW, 2020-07-28T13:38:18.8470000, 18.22, 77.53, , 
FS-326, USDA, NOW, 2020-07-28T13:40:59.2000000, 19.00, 74.98, , 
FS-326, USDA, NOW, 2020-07-28T13:45:56.9260000, 20.47, 69.90, , 
FS-326, USDA, NOW, 2020-07-28T13:50:22.5620000, 21.45, 67.05, , 
FS-326, USDA, NOW, 2020-07-28T13:57:16.5670000, 23.47, 61.86, , 
FS-326, USDA, NOW, 2020-07-29T13:26:36.8350000, 16.91, 81.15, , 
FS-326, USDA, NOW, 2020-07-29T13:42:41.3730000, 19.53, 74.07, , 
FS-326, USDA, NOW, 2020-07-29T13:51:15.7050000, 22.12, 67.71, , 
FS-326, USDA, NOW, 2020-07-30T11:38:54.8730000, 15.61, 84.39, , 
FS-326, USDA, NOW, 2020-07-30T13:37:15.2950000, 16.94, 79.16, , 
FS-326, USDA, NOW, 2020-07-30T13:41:45.5300000, 18.45, 74.18, , 
FS-326, USDA, NOW, 2020-07-30T13:46:56.3810000, 19.97, 69.40, , 
FS-326, USDA, NOW, 2020-07-31T13:33:21.9730000, 16.57, 84.30, , 
FS-326, USDA, NOW, 2020-07-31T13:39:16.8580000, 17.80, 81.31, , 
FS-326, USDA, NOW, 2020-07-31T13:42:08.9050000, 18.73, 77.75, , 
FS-326, USDA, NOW, 2020-07-31T13:49:46.1710000, 21.03, 70.36, , 
FS-326, USDA, NOW, 2020-07-31T13:53:59.5920000, 22.39, 66.16, , 
FS-326, USDA, NOW, 2020-08-01T13:37:11.5200000, 16.74, 76.41, , 
FS-326, USDA, NOW, 2020-08-01T13:49:37.5870000, 20.53, 65.08, , 
FS-326, USDA, NOW, 2020-08-01T13:53:44.2110000, 21.79, 60.95, , 
FS-326, USDA, NOW, 2020-08-01T13:56:11.7290000, 22.58, 59.81, , 
FS-326, USDA, NOW, 2020-08-02T13:45:59.9670000, 17.89, 69.03, , 
FS-326, USDA, NOW, 2020-08-02T13:49:25.7880000, 18.38, 65.71, , 
FS-326, USDA, NOW, 2020-08-03T13:22:32.4450000, 14.19, 73.32, , 
FS-326, USDA, NOW, 2020-08-03T13:34:47.8090000, 16.77, 71.55, , 
FS-326, USDA, NOW, 2020-08-03T13:37:14.9570000, 17.25, 72.00, , 
FS-326, USDA, NOW, 2020-08-03T13:42:58.1780000, 18.80, 62.98, , 
FS-326, USDA, NOW, 2020-08-03T13:46:08.7120000, 19.70, 61.30, , 
FS-326, USDA, NOW, 2020-08-04T13:37:50.9650000, 15.38, 82.71, , 
FS-326, USDA, NOW, 2020-08-04T13:49:47.9870000, 18.34, 72.44, , 
FS-326, USDA, NOW, 2020-08-04T13:54:12.3400000, 19.11, 70.27, , 
FS-326, USDA, NOW, 2020-08-05T13:31:11.4700000, 13.77, 84.50, , 
FS-326, USDA, NOW, 2020-08-05T13:38:49.0020000, 15.47, 78.81, , 
FS-326, USDA, NOW, 2020-08-05T13:41:38.4280000, 16.44, 76.50, , 
FS-326, USDA, NOW, 2020-08-05T13:55:20.5090000, 20.06, 64.18, , 
FS-326, USDA, NOW, 2020-08-05T13:58:08.7680000, 20.52, 63.31, , 
FS-326, USDA, NOW, 2020-08-06T13:39:27.0780000, 13.08, 90.19, , 
FS-326, USDA, NOW, 2020-08-06T13:51:03.7330000, 16.40, 77.58, , 
FS-326, USDA, NOW, 2020-08-06T13:53:33.8340000, 16.91, 75.05, , 
FS-326, USDA, NOW, 2020-08-06T14:00:09.8990000, 18.38, 70.14, , 
FS-326, USDA, NOW, 2020-08-07T13:55:38.6610000, 19.77, 75.52, , 
FS-326, USDA, NOW, 2020-08-08T12:24:02.1720000, 15.21, 90.53, , 
